jeder, jedes, jede;"";VERB;1. Das Restaurant hat jeden Tag geöffnet. 2. Jedes Kind bekommt ein Spiel. 3. Die Prospekte bekommen Sie in jedem Reisebüro. 4. Im Supermarkt gibt es keine Schmerz-tabletten. Das weiß doch jeder. 
jobben, jobbt, jobbte, hat gejobbt;currar de,tener un curre;VERB;Viele Schüler und Studenten jobben in den Ferien.
joggen, joggt, joggte, ist gejoggt;hacer footing;VERB;Wir gehen dreimal pro Woche joggen.
kämpfen, kämpft, kämpfte, hat gekämpft;luchar por contra,combatir;VERB;Die Gewerkschaften kämpfen für höhere Löhne.
(sich etwas) kaufen, kauft, kaufte, hat gekauft;"";VERB;1. Im Supermarkt kauft man sehr günstig. 2. Ich habe mir einen Pullover gekauft.
kennen, kennt, kannte, hat gekannt;conocer,saber;VERB;1. Kennen Sie hier in der Nähe ein gemütliches Café? 2. Kennen Sie diese Frau? – Nein, leider nicht. 3. Kennen Sie Berlin? – Ja, eine tolle Stadt.
kennenlernen, lernt kennen, lernte kennen, hat kennengelernt;"";VERB;1. Wo habt ihr euch kennengelernt? 2. Ich möchte gern reisen und andere
klappen, klappt, klappte, hat geklappt;ir bien, funcionar,abrir,cerrar,levantar,bajar;VERB;Wie war die Reise? – Gut. Es hat alles prima geklappt.
klären, klärt, klärte, hat geklärt;depurar, purificar,clarificar, aclarar;VERB;Ich hoffe, wir können dieses Problem bald klären.
kleben, klebt, klebte, hat geklebt;estar pegado,pringar, estar pringoso,pegar,pegar a;VERB;Die Briefmarke klebt nicht mehr.
klicken, klickt, klickte, hat geklickt;activar,hacer clic,hacer “clic”;VERB;1. Wenn du die Datei öffnen willst, musst du mit der Maus zweimal klicken. 2. Du musst das Bild anklicken. Dann wird es größer.
klingeln, klingelt, klingelte, hat geklingelt;llamar, tocar el timbre,sonar;VERB;1. Ich glaube, es hat an der Tür geklingelt. 2. Das Telefon klingelt.
klingen, klingt, klang, hat geklungen;sonar,tintinear;VERB;Wollen wir einkaufen gehen und danach zusammen kochen? – Ja, das klingt gut.
klopfen, klopft, klopfte, hat geklopft;golpear, dar golpes,latir, palpitar,llamar,sacudir,picar,macerar, ablandar;VERB;1. Da klopft jemand ans Fenster. 2. Hat es nicht eben geklopft? 3. Bitte klopfen Sie an.
kochen, kocht, kochte, hat gekocht;hervir, estar hirviendo,echar humo,guisar, cocinar,estar furioso,cocer,hacer, preparar,lavar a 90 grados;VERB;1. Ich koche gern. 2. Das Wasser kocht. 3. Der Reis muss etwa 20 Minuten kochen.
kommen, kommt, kam, ist gekommen;venir de,llegar,volver de,acercarse a,acudir a,suceder, pasar,ser de,tocar,pasar por,atravesar,corresponder a,rozar,deberse a,ponerse,surgir,ocurrir,correrse,costar;VERB;1. Woher kommen Sie? – Aus Frankreich. 2. Wir gehen heute Abend ins Konzert. Kommen Sie auch? 3. Kommen Sie doch mal wieder zu uns. 4. Wenn Sie mal nach Köln kommen, besuchen Sie uns. 5. Steffi kommt im Herbst in die Schule. 6. Die Straßenbahn muss gleich kommen. 7. Wer kommt als Nächster dran? 8. Die Handtücher kommen in den Schrank. 9. Wie sind Sie denn auf diese Idee gekommen?
können, kann, konnte, hat gekonnt/... können;poder +inf,estar en condiciones de +inf,poder, ser posible,saber,poder (hacer);VERB;1. Ich kann den schweren Koffer nicht tragen. 2. Sie können mit dem Bus zum Bahnhof fahren. 3. Kann ich jetzt nach Hause gehen? 4. Können Sie mir helfen? 5. Ich kann sehr gut Englisch und Deutsch. 6. Es kann sein, dass es heute noch regnet.
kontrollieren;controlar,inspeccionar,registrar,vigilar,dominar;VERB;Beim Auto müssen Sie regelmäßig das öl kontrollieren.
konzentrieren, konzentriert, konzentrierte, hat konzentriert;concentrar en,centrar en;VERB;Bitte stör mich jetzt nicht. Ich muss mich auf meine Arbeit konzentrieren.
kopieren;copiar,fotocopiar,hacer una copia de,imitar;VERB;1. Kann ich mir diesen Artikel kopieren? 2. Ich kopiere dir die Datei auf die Speicherkarte. 3. Ich kann dir die CD kopieren.
korrigieren, korrigiert, korrigierte, hat korrigiert;corregir,enmendar, rectificar;VERB;1. Können Sie bitte meinen Brief korrigieren. 2. Der Lehrer hat meine Fehler korrigiert.
kosten, kostet, kostete, hat gekostet;probar,costar, valer,requerir, costar;VERB;1. Wie viel kostet das T-Shirt? – 15 Euro. 2. Eine Sprache zu lernen kostet viel Zeit.
jdn. krankschreiben, schreibt krank, schrieb krank, hat krankgeschrieben;"";VERB;1. Der Arzt hat mich krankgeschrieben. 2. Ich lasse mich morgen krank schreiben.
meldet krank, meldete krank, hat krankgemeldet;"";VERB;Er liegt im Krankenhaus.
kriegen, kriegt, kriegte, hat gekriegt;obtener,lograr, conseguir,pescar, pillar,coger, pillar;VERB;(siehe bekommen)
kritisieren;criticar,escribir una crítica sobre/de,reseñar,criticar, censurar;VERB;Kritisier mich nicht so oft.
kümmern, kümmert, kümmerte, hat gekümmert;importar, interesar;VERB;1. Ich kann nicht arbeiten. Ich muss mich um die Kinder kümmern. 2. Ich habe keine Zeit. Ich muss mich um das Essen kümmern.
kündigen, kündigt, kündigte, hat gekündigt;rescindir, anular,anunciar el desalojamiento de,presentar su dimisión,despedir,rescindir el contrato de trabajo, presentar su dimisión,desahuciar;VERB;1. Ich war mit meiner Stelle nicht zufrieden und habe gekündigt. 2. Hast du deine Wohnung schon gekündigt? 3. Ich möchte die Zeitschrift nicht mehr. – Dann musst du schriftlich kündigen.
küssen, küsst, küsste, hat geküsst;besar en;VERB;1. Zum Abschied haben wir uns alle geküsst. 2. Klaus nahm Heidi in den Arm und küsste sie.
lächeln, lächelt, lächelte, hat gelächelt;sonreír,burlarse de;VERB;Schauen Sie in die Kamera. Bitte lächeln!
lachen, lacht, lachte, hat gelacht;reír(se) de;VERB;1. Lachen ist gesund. 2. Wir haben viel gelacht. 3. Die Kinder haben über den Clown gelacht.
landen, landet, landete, ist gelandet;aterrizar,alunizar,amerizar,amarizar,amarar,tomar tierra,arribar,llegar a puerto,acabar en,ir a parar a,acabar conectado con,hacer mella en,hacer aterrizar,hacer descender,lanzar;VERB;1. Wir sind erst um 20 Uhr in München gelandet. 2. Wegen starken Nebels konnte die Maschine nicht in Frankfurt landen.
lassen, lässt, ließ, hat gelassen;dejar,tolerar, permitir +inf,hacer +inf,poderse;VERB;1. Ich habe mein Gepäck am Bahnhof gelassen. 2. Am Samstag lasse ich mir die Haare schneiden. 3. Ich lasse meine Kinder abends nur eine Stunde fernsehen. 4. Kann ich mein Auto hier stehen lassen? 5. Wo habe ich nur meine Brille gelassen? 6. Ich habe meinen Anzug reinigen lassen. 7. Ich kann meine kleine Tochter noch nicht allein lassen. 8. Lass mich in Ruhe. Ich muss arbeiten.
laufen, läuft, lief, ist gelaufen;correr,andar, caminar,funcionar,estar en marcha,gotear,derretirse,estar en cartelera,haber empezado,estar en trámite,estar vigente,ir bien,ir, correr,ir,recorrer;VERB;1. Ich bin gestern 100 m in 10,4 Sekunden gelaufen. 2. Bist du mit dem Auto hier? – Nein, ich bin gelaufen. 3. Jeden Morgen gehe ich eine halbe Stunde laufen. 4. Wann läuft der Film? 5. Wie geht ́s? – Danke, das Geschäft läuft gut.
leben, lebt, lebte, hat gelebt;vivir;VERB;1. Leben Ihre Großeltern noch? 2. Herr Müller hat lange im Ausland gelebt. 3. Von der Rente allein kann meine Tante nicht leben. 4. Ich lebe noch bei meinen Eltern.
legen, legt, legte, hat gelegt;poner,tender,acostar,producir,causar,prender,poner (en maceración),conservar,dar forma,echar,instalar,colocar,plantar,guardar;VERB;1. Ich habe Ihnen die Briefe auf den Schreibtisch gelegt.2. Legen Sie die Zeitungen bitte dort ins Regal.
leidtun, tut leid, tat leid, hat leidgetan;"";VERB;1. Die Frau tut mir leid. 2. Wie komme ich zum Bahnhof? – Tut mir leid, das weiß ich nicht. 3. Es tut mir leid, dass ich Ihnen nicht helfen kann.
leiden, leidet, litt, hat gelitten;sufrir,sufrir de,sufrir con/por,aguantar,tolerar;VERB;1. Hans leidet an einer schweren Krankheit. 2. Anna leidet sehr unter der Hitze.
leihen, leiht, lieh, hat geliehen;prestar,aviar Cuba, Chil, Peru,tomar prestado de;VERB;1. Ich habe mir von meinem Bruder 50 Euro geliehen. 2. Kannst du mir bis morgen fünf Euro leihen? 3. Ich kann dir mein Fahrrad leihen. 4. Ich habe meinem Freund Geld geliehen. 5 Sie können das Buch in der Bibliothek ausleihen.
leisten, leistet, leistete, hat geleistet;hacer,producir,rendir,prestar,efectuar,comprar(se),permitir(se),cometer;VERB;1. So ein teures Auto kann ich mir leider nicht leisten. 2. Bei einem Unfall muss jeder Erste Hilfe leisten.
leiten, leitet, leitete, hat geleitet;dirigir,presidir,moderar,conducir, llevar,desviar;VERB;Wer leitet den Kurs?
lernen, lernt, lernte, hat gelernt;aprender de,estudiar,estudiar, aprender,aprender para,estudiar para;VERB;1. Meine Kinder haben sehr gut Deutsch gelernt. 2. Wie lange lernen Sie schon Deutsch?
lesen, liest, las, hat gelesen;leer,dar clase de,celebrar,cosechar, (re)coger;VERB;1. Ich habe gelesen, dass es ab heute Sonderangebote gibt. 2. Deine Schrift kann ich nicht gut lesen. 3. In der Schule lesen wir ein Buch von Goethe.
lieben, liebt, liebte, hat geliebt;querer,amar elev,hacer el amor con,gustar;VERB;1. Ich liebe meine Familie. 2. Meine Frau liebt ihren Beruf. 3. Wir sind schon lange verheiratet, aber wir lieben uns immer noch.
liefern, liefert, lieferte, hat geliefert;entregar,suministrar,proveer,producir,llevar a cabo,servir;VERB;Wir liefern Ihnen das Regal direkt ins Haus.
liegen, liegt, lag, hat gelegen / ist gelegen;estar acostado, estar tumbado,estar, encontrarse,dar a,gustar, interesar,depender de,ser debido a;VERB;1. Der Brief liegt schon auf Ihrem Schreibtisch.2. Judith liegt noch im Bett. 3. Er liegt schon seit drei Wochen im Krankenhaus. 4. Frankfurt liegt am Main. 5. In den Bergen liegt schon Schnee.
loben, lobt, lobte, hat gelobt;alabar por,elogiar;VERB;Ich habe alle Hausaufgaben gemacht. Der Lehrer hat mich heute gelobt.
lohnen sich, lohnt sich, lohnte sich, hat sich gelohnt;"";VERB;Für drei Tage zu meinen Eltern fahren lohnt sich nicht. Es ist zu weit.
losfahren, fährt los, fuhr los, ist losgefahren;salir,ponerse en marcha;VERB;1. Los! Beeilt euch! 2. Gibt es ein Problem? Was ist denn los? 3. Achtung – fertig – los!Wir fahren um 8 Uhr los. Sei bitte pünktlich.
löschen, löscht, löschte, hat gelöscht;apagar [oder extinguir] un incendio,apagar,borrar,cancelar,desembarcar;VERB;1. Du kannst die Datei löschen. Ich brauche sie nicht mehr.2. Das Feuer wurde schnell gelöscht.
lösen, löst, löste, hat gelöst;despegar de,separar de,soltar,aflojar,destornillar,deshacer,resolver,descubrir,aclarar,anular,rescindir,sacar,disolver en;VERB;1. Wir müssen dieses Problem lösen. 2. Sie können die Fahrkarten auch am Automaten lösen.
lügen, lügt, log, hat gelogen;mentir,macanear CSur,nagualear Mex;VERB;1. Du sollst nicht lügen. 2. Glaube nicht alles, was man dir sagt. Es ist oft gelogen.
machen, macht, machte, hat gemacht;hacer,llevar a cabo,realizar,organizar,fabricar, producir,encender,representar,hacer, preparar,causar, producir,poner, hacer,nombrar,convertir en,transformar en,costar, ser,dar,ganar,provocar,hacer progresos, progresar,quedar,ponerse a,hacerse,prepararse;VERB;1. Was machst du am Wochenende? 2. Ich muss jetzt das Essen machen. 3. Ich habe die Betten noch nicht gemacht. 4. Soll ich dir die Suppe noch einmal warm machen? 5. Meine Arbeit macht mir viel Spaß. 6. Mach dir bitte keine Sorgen. 7. Was würden Sie an meiner Stelle machen? 8. Tut mir leid. Die Küche hat schon geschlossen. – Da kann man nichts machen. 9. Entschuldigung! – Das macht doch nichts. 10. Das macht zusammen 20 Euro.
malen, malt, malte, hat gemalt;pintar,dibujar,retratar;VERB;Das Bild hat mein Vater gemalt.
markieren, markiert, markierte, hat markiert;señalizar con,marcar con,simular, fingir;VERB;Hier ist unser Hotel. Ich markiere Ihnen auf dem Plan den Weg zum Bahnhof.
meinen, meint, meinte, hat gemeint;pensar,creer,opinar,referirse a,decir,querer decir;VERB;1. Dieser Film ist gut. Was meinst du? 2. Ich meine, du solltest weniger rauchen.
meist-, die meisten;"";VERB;1. Wie gut kannst du Deutsch? – Das meiste verstehe ich. 2. Ich bin neu im Haus. Die meisten Nachbarn kenne ich noch nicht.
melden, meldet, meldete, hat gemeldet;informar de,comunicar,notificar,dar parte de,denunciar,anunciar;VERB;1. Ich habe schon zweimal angerufen. Aber es meldet sich niemand.2. Den Unfall müssen Sie der Versicherung melden.3. Ich melde mich auf Ihre Anzeige. Sie wollen ein Sofa verkaufen?4. Warum hast du dich so lange nicht gemeldet? Warst du krank?
merken, merkt, merkte, hat gemerkt;darse cuenta de,enterarse de,notar,sentir,retener,recordar;VERB;1. Ich habe nicht gemerkt, dass es schon so spät ist. Ich muss gehen. 2. Ich kann mir keine Zahlen merken. Ich vergesse sie sofort wieder.
messen, misst, maß, hat gemessen;medir en relación con;VERB;1. Haben Sie schon Fieber gemessen? 2. Ich habe das Zimmer ausgemessen. Es sind genau 20 m2.
mieten, mietet, mietete, hat gemietet;alquilar;VERB;1. Wir haben die Wohnung für drei Jahre gemietet.2. Im Urlaub haben wir ein Auto gemietet.
mischen, mischt, mischte, hat gemischt;mezclar,barajar,preparar;VERB;1. Ich möchte ein gemischtes Eis mit Sahne.2. Wie möchten Sie das Geld? – Bitte gemischt, große und kleine Scheine.
missverstehen, missversteht, missverstand, hat missverstanden;entender mal, malinterpretar;VERB;Sie haben mich missverstanden.
mitteilen, teilt mit, teilte mit, hat mitgeteilt;comunicar, informar de;VERB;Den Prüfungstermin teilen wir Ihnen noch mit.
möbliert ;"";VERB;Ich suche ein möbliertes Zimmer.
mögen, mag, mochte, hat gemocht;querer, desear,querer,poder,ser posible;VERB;Ich mag keinen Reis. Möchtest du noch ein Stück Kuchen? Ich möchte gern Herrn Schmidt sprechen. Herr Müller, Sie möchten bitte sofort zum Chef kommen.
müssen, muss, musste, hat gemusst/... müssen;tener que +inf,hay que +inf,ser necesario +inf,deber +inf;VERB;1. Wie lange müssen Sie arbeiten? 2. Sie müssen die Miete pünktlich überweisen. 3. Ich muss jeden Tag von 8 bis 18 Uhr arbeiten. 4. Du musst mich nicht abholen. Nur wenn du willst.
nachdenken, denkt nach, dachte nach, hat nachgedacht;reflexionar sobre,pensar en;VERB;Ich weiß nicht, was ich machen soll. Ich muss nachdenken.
nachholen, holt nach, holte nach, hat nachgeholt;hacer venir,buscar más tarde,recuperar;VERB;1. Ich möchte gerne meine Familie nach Deutschland nachholen. 2. Sie können die Prüfung nächsten Monat nachholen.
nachschlagen, schlägt nach, schlug nach, hat nachgeschlagen;buscar,consultar;VERB;Ich kenne das Wort nicht. Das musst du im Wörterbuch nachschlagen.
nähen, näht, nähte, hat genäht;coser,suturar;VERB;1. Meine Mutter näht ihre Kleider selbst. 2. Wir müssen die Wunde nähen.
nehmen, nimmt, nahm, hat genommen;coger,aceptar, tomar,pedir,cobrar,quitar,sacar,tomar, usar,tomar;VERB;1. Was möchten Sie? – Ich nehme einen Salat.2. Nehmen Sie die Tabletten vor dem Essen! 3. Wer hat die Flasche aus dem Kühlschrank genommen? 4. Sollen wir ein Taxi nehmen? 5. In diesem Jahr kann ich meinen Urlaub erst im Oktober nehmen.
nennen, nennt, nannte, hat genannt;llamar,decir,recomendar,mencionar,llamar, denominar;VERB;1. Mein Freund heißt Alexander, aber alle nennen ihn Alex. 2. Wie nennt man dieses Gerät?
"Not, -""e";escasez f de,falta f de,miseria f,pobreza f,necesidad f,urgencia f,apuro m,situación f apurada,pena f,problem(ill)as m pl,apuros m pl;VERB;Die Menschen im Katastrophengebiet leiden große Not.
nutzen, nutzt, nutzte, hat genutzt;servir,aprovechar,utilizar, aprovechar;VERB;Nutzen Sie unser Angebot.
nützen, nützt, nützte, hat genützt;"";VERB;Ich habe jeden Tag eine Tablette genommen. Aber es hat nichts genützt.
öffnen, öffnet, öffnete, hat geöffnet;abrir;VERB;1. Wann öffnen die Geschäfte? 2. Kannst du bitte das Fenster öffnen? 3. Kannst Du mir helfen? Ich kann die Dose nicht öffnen. 4. Du öffnest die Datei mit einem Doppelklick. 5. Der Laden ist samstags bis 16 Uhr geöffnet. 6. Bis wann haben Sie geöffnet?
operieren, operiert, operierte, hat operiert;operar, intervenir quirúrgicamente,operar,proceder, operar,operar de;VERB;Wir müssen das Knie sofort operieren.
ordnen, ordnet, ordnete, hat geordnet;ordenar,poner en orden,archivar;VERB;Letztes Wochenende habe ich meine Papiere geordnet.
organisieren, organisiert, organisierte, hat organisiert;organizar,proporcionar,robar, mangar;VERB;Für den nächsten Sommerurlaub habe ich schon alles organisiert.
packen, packt, packte, hat gepackt;coger por,agarrar por,poner en,meter en,entonelar en,envasar en,envolver en,entusiasmar,cautivar,sobrecoger,conseguir, lograr,entender, captar,hacer las maletas;VERB;Ich muss noch meinen Koffer packen.
parken, parkt, parkte, hat geparkt;aparcar,estacionar;VERB;1. Hier dürfen Sie nicht parken. 2. Hier ist Parken verboten.
passen, passt, passte, hat gepasst;sentar [oder estar] bien,caber en,entrar en,ajustarse a,pegar con,encajar con en,venir bien, convenir,pasar,no poder contestar,encajar;VERB;1. Der Pullover passt mir nicht mehr. 2. Der Schlüssel passt nicht ins Schloss. 3. Wann soll ich kommen? Passt es Ihnen morgen Abend?
passieren, passiert, passierte, ist passiert;pasar,cruzar, atravesar,tamizar;VERB;1. Entschuldigung! – Kein Problem. Es ist nichts passiert. 2. Wie ist der Unfall passiert? 3. Man hat mir die Brieftasche gestohlen. – Das ist mir auch schon passiert.
pensioniert;"";VERB;Mein Nachbar ist seit drei Jahren pensioniert.
pflegen, pflegt, pflegte, hat gepflegt;cuidar,atender,asistir elev,conservar,mantener,cultivar,ejercer,soler +inf;VERB;Meine Mutter ist sehr krank. Ich muss sie pflegen.
planen, plant, plante, hat geplant;proyectar,tener la intención de,planear,planificar;VERB;1. Wir haben geplant, diesmal im Urlaub nach österreich zu fahren. 2. Unser Familientreffen ist für Juni geplant.
präsentieren ;presentar;VERB;Präsentieren Sie Ihre Ergebnisse bitte im Kurs.
probieren, probiert, probierte, hat probiert;probar,probar, degustar;VERB;1. Haben Sie dieses Mittel schon einmal probiert?2. Möchten Sie den Käse mal probieren? 3. Ich habe probiert, die Zeitung zu lesen, aber es war zu schwer.
produzieren, produziert, produzierte, hat produziert;producir;VERB;Unsere Firma produziert Feuerzeuge.
protestieren, protestiert, protestierte, hat protestiert;protestar,levantar un protesto;VERB;Wir protestieren gegen die langen Arbeitszeiten.
prüfen, prüft, prüfte, hat geprüft;examinar,comprobar,verificar,castigar;VERB;Bitte prüfen Sie sofort, ob die Rechnung stimmt.
putzen, putzt, putzte, hat geputzt;limpiar,fregar;VERB;1. Ich muss heute noch die Wohnung putzen.2. Hast du dir schon die Zähne geputzt?
Rad fahren, fährt Rad, fuhr Rad, ist Rad gefahren;"";VERB;Am Sonntag fahren wir oft Rad.
rasieren, rasiert, rasierte, hat rasiert;afeitar;VERB;Ich komme gleich. Ich muss mich nur noch schnell rasieren.
raten, rät, riet, hat geraten;recomendar, aconsejar,adivinar;VERB;1. Ich möchte billig Urlaub machen. Was raten Sie mir?2. Rate mal, wen ich heute getroffen habe! Deinen Lehrer.
"Ratschlag, -""e";consejo m;VERB;Meine Tochter nimmt meine Ratschläge nicht an.
rauchen, raucht, rauchte, hat geraucht;fumar,pitar AmS,humear, echar humo;VERB;1. Hier ist Rauchen verboten! 2. Stört es Sie, wenn ich rauche?
reagieren, reagiert, reagierte, hat reagiert;reaccionar a/ante,producir una reacción,hacer reaccionar;VERB;Ich habe dem Vermieter geschrieben, aber er hat noch nicht reagiert.
rechnen, rechnet, rechnete, hat gerechnet;calcular,contar con,economizar,hacer,contar entre,incluir entre,calcular para;VERB;1. Meine Tochter kann gut rechnen. 2. Sie hat in Rechnen eine Eins. 3. Mit solchen Schwierigkeiten hatten wir nicht gerechnet.
reden, redet, redete, hat geredet;hablar con sobre de,pronunciar un discurso sobre,hablar;VERB;1. Worüber habt ihr gestern geredet? 2. Kann ich mal kurz mit dir reden?
reduzieren, reduziert, reduzierte, hat reduziert;reducir a;VERB;1. Wir haben jetzt unsere Preise reduziert.2. Ist dieser Pullover auch reduziert?
regeln, regelt, regelte, hat geregelt;regular,fijar,arreglar,reglamentar;VERB;Die Ampel ist kaputt. Ein Polizist regelt den Verkehr.
regnen, es regnet, es regnete, es hat geregnet;llover;VERB;Es hat gestern den ganzen Tag geregnet.
reichen, reicht, reichte, hat gereicht;bastar, ser suficiente,llegar a,elevarse hasta,servir;VERB;1. Ich nehme nur eine Suppe. Das reicht mir.2. Wie lange reicht unser öl noch? Ich glaube, wir müssen neues bestellen.
reinigen, reinigt, reinigte, hat gereinigt;limpiar,depurar,lavar en seco;VERB;Ich möchte diesen Anzug reinigen lassen.
reisen, reist, reiste, ist gereist;viajar a,ir a,pasar por;VERB;Ich reise gern.
reiten, reitet, ritt, ist geritten;montar a caballo, cabalgar,practicar equitación,montar;VERB;Meine Tochter möchte gerne reiten lernen.
rennen, rennt, rannte, ist gerannt;correr;VERB;Ich bin sehr schnell gerannt, aber der Bus war schon weg.
renovieren, renoviert, renovierte, hat renoviert;renovar;VERB;Wir müssen die Wohnung zuerst renovieren.
reparieren, repariert, reparierte, hat repariert;arreglar,reparar;VERB;Das Fahrrad kann man leider nicht mehr reparieren.
reservieren, reserviert, reservierte, hat reserviert;reservar;VERB;1. Dieser Tisch ist reserviert. 2. Bitte reservieren Sie mir ein Doppelzimmer. 3. Möchten Sie Plätze reservieren?
retten, rettet, rettete, hat gerettet;salvar de,liberar de,rescatar de,proteger de/contra;VERB;Der Arzt konnte das Kind noch retten.
riechen, riecht, roch, hat gerochen;oler a;VERB;1. Dieses Parfüm riecht sehr gut. 2. Im ganzen Haus riecht es nach Farbe. 3. Ich bin erkältet. Ich kann nichts riechen.
rufen, ruft, rief, hat gerufen;llamar;VERB;1. Ruhe, bitte! 2. Lass mich jetzt endlich in Ruhe! 3. Ich brauche meine Ruhe.
rühren, rührt, rührte, hat gerührt;remover,mezclar,mover,conmover,tener su origen en,deberse a;VERB;Die Suppe musst du gut umrühren.
sagen, sagt, sagte, hat gesagt;decir acerca de/sobre de,expresar,comunicar,opinar de/sobre,añadir a;VERB;1. Entschuldigung! Was haben Sie gesagt? 2. Können Sie mir bitte sagen, wo hier ein Geldautomat ist? 3. Wie sagt man „sorry“ auf Deutsch? 4. Nicola hat geheiratet. Das hat sie mir gar nicht gesagt. 5. Sag mal, wie geht’s dir denn?
sammeln, sammelt, sammelte, hat gesammelt;recoger,recolectar,recaudar,reunir,coleccionar;VERB;1. Mein Bruder sammelt Briefmarken. 2. Im Herbst sammeln wir im Wald Pilze.
schaden, schadet, schadete, hat geschadet;"";VERB;Ein kleines Glas Wein kann nicht schaden.
schaffen, schafft, schaffte, hat geschafft;crear,fundar,establecer,hacer,causar,desarrollar,acabar,conseguir,lograr,(conseguir) llegar,terminarse,comerse,agotar,hacer polvo,llevar,trabajar,currar fam,laburar Arg fam;VERB;Kannst du mir helfen, die Party vorzu- bereiten? Ich schaffe das nicht allein.
schalten, schaltet, schaltete, hat geschaltet;cambiar de marcha,ponerse,conectar con,hacer,actuar,caer (en la cuenta),reaccionar,conectar,encender,apagar,regular,intercalar;VERB;1. Schalten Sie bitte das Licht aus, wenn Sie gehen.2. Kannst du bitte den Fernseher einschalten. Jetzt kommen gleich die Nachrichten.3. Du musst jetzt in den ersten Gang schalten.
schätzen, schätzt, schätzte, hat geschätzt;valorar en,evaluar en,calcular,calcular, suponer,apreciar;VERB;Wie alt ist der Chef? – Ich weiß nicht, ich schätze, um die Fünfzig.
schauen, schaut, schaute, hat geschaut;mirar,atender a,mirar por;VERB;Schau mal! Da vorne ist noch ein Platz frei.
scheiden lassen sich, lässt sich scheiden, ließ sich scheiden, hat sich scheiden lassen;"";VERB;Meine Nachbarn haben sich scheiden lassen.
geschieden sein, ist geschieden, war geschieden;"";VERB;Meine Kollegin ist geschieden.
scheinen, scheint, schien, hat geschienen;brillar,parecer;VERB;1. Gestern hat es geregnet. Heute scheint wieder die Sonne.2. Mein Kollege scheint krank zu sein. Er war heute nicht im Büro.
schenken, schenkt, schenkte, hat geschenkt;regalar,dedicar;VERB;Meiner Mutter haben wir zum Geburtstag Blumen geschenkt.
schicken, schickt, schickte, hat geschickt;mandar, enviar;VERB;1. Ich habe meinen Freunden eine Einladung zur Hochzeit geschickt. 2. Schick mir doch eine E-Mail. 3. Wohin sollen wir das Paket schicken? 4. Ich habe meine Schwester zur Post geschickt. Sie soll ein Paket abholen.
schieben, schiebt, schob, hat geschoben;traficar con,empujar,arrastrar,meter en;VERB;"1. Leider ist mein Fahrrad kaputt- gegangen. Ich musste es nach Hause schieben.2. Wir können den Schrank links an die Wand schieben; dann haben wir mehr Platz."
schießen, schießt, schoss, hat geschossen;disparar a/contra,tirar, lanzar,moverse como un rayo,brotar de,disparar,lanzar,matar (de un tiro),hacer, sacar;VERB;Unsere Mannschaft hat ein Tor geschossen.
schimpfen, schimpft, schimpfte, hat geschimpft;reñir a,reprender a,echar una bronca a fam,echar pestes contra,criticar a,maldecir,decir palabrotas fam,llamar,tachar a,increpar,abroncar;VERB;1. Der Arzt hat mit mir geschimpft, weil ich zu wenig Sport mache. 2. Alle schimpfen auf das Wetter.
Schinken, - ;jamón m,mamotreto m,mamarracho m,peliculón m;VERB; Bitte, ein Brötchen mit Schinken. 
schlafen, schläft, schlief, hat geschlafen;dormir,apolillar Arg: argot,dormirse;VERB;1. Haben Sie gut geschlafen? 2. Wenn Sie mal nach München kommen, können Sie bei uns schlafen. 3. Ich schlafe meistens nur sechs Stunden.
schlagen, schlägt, schlug, hat geschlagen;golpear,asestar un golpe a,virar AmC, Ant,ganar a,comer,batir,clavar, fijar,hacer,cortar, talar,tocar,dar, tocar,capturar,darse con/contra/en,golpear contra/en,latir, palpitar,golpear en/contra,salir por,cantar,parecerse a;VERB;1. Wer hat den Weltmeister geschlagen? 2. Ich muss einen Nagel in die Wand schlagen. Wo ist der Hammer? 3. Sie dürfen Ihre Kinder nicht schlagen.
schließen, schließt, schloss, hat geschlossen;cerrar,terminar,deducir de,derivar de,concluir,dar por terminado,clausurar,firmar,contraer,conectar a/con;VERB;1. Bitte, schließen Sie die Tür. 2. Die Tür schließt automatisch. 3. Die Banken sind am Samstag geschlossen. 4. Wir schließen um 20.00 Uhr. 5. Wann können wir den Mietvertrag schließen? 6. Ich hatte die Papiere in den Schreibtisch eingeschlossen. 7. Du kannst die Datei schließen.Ich bin fertig.
schmecken, schmeckt, schmeckte, hat geschmeckt;saber a,tener sabor a,gustar,probar;VERB;1. Hat es Ihnen geschmeckt? 2. Die Suppe schmeckt nach Knoblauch. 3. Wie schmeckt ́s dir?
schneien, es schneit, es schneite, es hat geschneit;nevar;VERB;Heute Nacht hat es geschneit.
schneiden, schneidet, schnitt, hat geschnitten;cortar,grabar, tallar,montar,cruzar,ignorar;VERB;1. Das Messer schneidet nicht. 2. Hast du ein Pflaster? Ich habe mich geschnitten. 3. Wann lässt du deine Haare schneiden?
schreiben, schreibt, schrieb, hat geschrieben;escribir en,plumear en AmC, Mex,anotar, apuntar;VERB;1. Meine Großmutter hat mir geschrieben.2. Ich schreibe dir eine E-Mail. 3. Mein Kugelschreiber schreibt nicht mehr. 
schreien, schreit, schrie, hat geschrien;gritar, dar [oder lanzar] gritos,chillar,vociferar,berrear,dar berridos,rebuznar,gritar,bramar;VERB;1. Kinder, hört bitte auf, so laut zu schreien. – Ich muss arbeiten.2. Unser Baby hat heute Nacht viel geschrien.
